EmpID,Name,Department,JobLevel,JobTitle,Gender,AnnualCTC,BonusAmount,BaseSalary,Allowances,BenefitsValue,Location,PerformanceRating,EducationLevel,Experience,Age
S00052,Joseph Hill,Sales,Executive,Executive,Male,1106079,396206,629873,46671,33329,Hyderabad,2,Bachelor,3.9,29
F00020,Ms. Melissa Martinez,Finance,Analyst,Finance Analyst,Female,651412,0,553358,64983,33071,Mumbai,4,Bachelor,0.0,25
M00013,Katherine Salas,Marketing,Manager,Manager,Female,2553634,0,2163209,282612,107813,Bengaluru,3,Bachelor,8.5,31
H00015,John Alexander,HR,Analyst,HR Coordinator,Male,509948,0,436871,56308,16769,Bengaluru,4,Bachelor,0.8,25
I00042,Amber Everett,IT,Analyst,IT Analyst,Female,652627,0,553790,76101,22736,Mumbai,4,Diploma,0.2,23
M00014,Rodney Morales,Marketing,Analyst,Analyst,Male,574030,39817,440164,68002,26047,Remote,3,Bachelor,0.0,20
I00043,Mark Brown,IT,Associate Partner,Associate Partner,Male,7274150,0,6493793,527605,252752,Bengaluru,4,MBA,29.5,51
I00044,Justin Torres,IT,Executive,Software Engineer I,Male,737368,72270,562667,70689,31742,Delhi,1,Diploma,4.5,30
M00015,Bryan Duran DDS,Marketing,Executive,Executive,Male,692852,0,625311,49754,17787,Hyderabad,4,Diploma,2.9,26
H00016,Darius Mills,HR,Assistant Manager,Assistant Manager,Male,1729158,0,1499358,182816,46984,Delhi,4,Bachelor,11.4,34
R00021,Jeremy Dalton,R&D,Senior Executive,Senior Executive,Male,1226045,0,1085504,97442,43099,Mumbai,3,Bachelor,7.2,26
H00017,Elizabeth Oliver DDS,HR,Manager,Manager,Female,2509276,0,2038485,360062,110729,Delhi,4,MBA,20.1,41
F00021,Theresa Clark,Finance,Executive,Executive,Female,669551,58484,507587,90003,13477,Bengaluru,2,Bachelor,6.1,32
S00053,Matthew Moore,Sales,Director,Director,Male,5557512,0,4768314,616835,172363,Bengaluru,4,MBA,17.3,40
I00045,Angela Smith,IT,Assistant Manager,Assistant Manager,Female,1513008,86112,1173027,194381,59488,Pune,2,Master,9.0,27
I00046,Linda Carter,IT,Executive,Software Engineer I,Female,964716,119901,755488,54680,34647,Bengaluru,3,Bachelor,4.0,25
I00047,Michelle Warner,IT,Executive,Developer I,Female,595666,50348,483571,34399,27348,Kolkata,3,Bachelor,8.4,34
L00013,Melissa Bradshaw,Legal,Senior Manager,Senior Manager,Female,4007345,0,3493202,308845,205298,Bengaluru,1,Master,23.0,43
O00022,Mario Guerrero,Operations,Senior Executive,Senior Executive,Male,1123616,0,916270,157608,49738,Remote,1,Bachelor,10.9,36
R00022,Jessica Stephens,R&D,Senior Executive,Senior Executive,Female,1260319,96724,1004189,139194,20212,Bengaluru,5,Diploma,11.8,30
H00018,Susan Serrano,HR,Assistant Manager,Assistant Manager,Female,1604712,0,1407671,167343,29698,Remote,1,Bachelor,11.0,29
C00020,Carol Parker,Customer Success,Senior Executive,Senior Executive,Female,1400537,0,1165961,207604,26972,Bengaluru,3,Bachelor,7.5,31
O00023,Keith Roberts,Operations,Analyst,Analyst,Male,474283,0,415515,35606,23162,Mumbai,2,Bachelor,0.3,23
F00022,Michael Lyons,Finance,Executive,Executive,Male,582187,0,517596,38413,26178,Pune,4,HighSchool,2.9,21
O00024,Jonathan Snyder,Operations,Senior Executive,Senior Executive,Male,1032532,704,928600,69841,33387,Delhi,3,Bachelor,11.1,33
S00054,Amanda Reynolds,Sales,Analyst,Sales Associate,Female,497531,39666,412551,36907,8407,Bengaluru,3,Bachelor,0.2,27
M00016,David Davis,Marketing,Executive,Executive,Male,665348,0,598174,46293,20881,Kolkata,4,Bachelor,3.8,25
I00048,Dr. Kenneth Sampson,IT,Assistant Manager,Assistant Manager,Male,1526131,0,1298173,197800,30158,Remote,3,Bachelor,9.1,32
S00055,Miss Debra Williams PhD,Sales,Analyst,Sales Associate,Female,603365,0,510147,70544,22674,Mumbai,2,Bachelor,0.0,22
H00019,Marisa Moon,HR,Analyst,HR Coordinator,Female,514675,0,427701,74345,12629,Hyderabad,2,Bachelor,1.1,27
S00056,Kevin Walters,Sales,Manager,Sales Manager,Male,2766590,478679,1876575,332019,79317,Delhi,3,Master,12.5,39
L00014,Brandon Bailey,Legal,Senior Executive,Senior Executive,Male,1051484,0,927074,69920,54490,Remote,3,Bachelor,8.2,27
L00015,Michael Hodge,Legal,Analyst,Analyst,Male,506505,0,446945,41245,18315,Bengaluru,4,Bachelor,0.0,26
R00023,Melissa Roberts,R&D,Assistant Manager,Assistant Manager,Female,1501867,0,1287130,145568,69169,Delhi,2,Master,13.0,36
O00025,Robin Pierce,Operations,Senior Executive,Senior Executive,Female,913189,0,764015,105708,43466,Delhi,5,Bachelor,4.0,22
S00057,Ernest Morris,Sales,Executive,Executive,Male,737620,193641,447115,78958,17906,Delhi,4,Bachelor,5.3,25
R00024,Mrs. Kayla Travis,R&D,Executive,Executive,Female,747058,0,643382,78189,25487,Delhi,3,HighSchool,5.0,23
O00026,Kimberly Gutierrez,Operations,Analyst,Analyst,Other,455320,0,377042,55896,22382,Remote,3,Diploma,0.0,22
L00016,Heidi Avila,Legal,Manager,Manager,Female,2651019,0,2150763,381648,118608,Mumbai,5,Bachelor,12.8,36
L00017,Peter Harris,Legal,Executive,Executive,Male,759652,24390,639892,60544,34826,Delhi,2,Bachelor,2.0,28
R00025,Timothy Kim,R&D,Senior Executive,Senior Executive,Male,986754,0,881768,68683,36303,Hyderabad,5,Bachelor,7.8,30
I00049,Bryan Dudley,IT,Manager,Engineering Manager,Male,2899021,0,2519388,271120,108513,Bengaluru,2,Bachelor,18.1,45
O00027,David Moore,Operations,Analyst,Analyst,Male,636321,0,555961,63402,16958,Bengaluru,3,Bachelor,1.4,26
R00026,Juan Davis,R&D,Analyst,Analyst,Male,534590,0,442497,71127,20966,Remote,3,Bachelor,2.6,25
I00050,Thomas Murray Jr.,IT,Analyst,IT Analyst,Male,580338,35246,456135,77922,11035,Bengaluru,3,Diploma,0.0,27
S00058,Jonathan Moran,Sales,Analyst,Sales Associate,Male,584649,0,495617,74977,14055,Pune,2,Diploma,7.7,31
F00023,Donald Davenport,Finance,Senior Executive,Senior Executive,Male,1088752,0,977041,78146,33565,Mumbai,1,Bachelor,4.2,31
L00018,David Arnold MD,Legal,Senior Executive,Senior Executive,Male,1160878,0,1026781,109018,25079,Bengaluru,3,Bachelor,7.0,25
M00017,Katie Suarez,Marketing,Analyst,Analyst,Female,678884,0,566795,100180,11909,Mumbai,5,Bachelor,2.0,20
F00024,Donald Tyler,Finance,Analyst,Finance Analyst,Male,545679,41087,419377,74253,10962,Bengaluru,2,Bachelor,4.9,23
S00059,Taylor Romero,Sales,Analyst,Sales Associate,Female,482194,0,428471,43877,9846,Bengaluru,3,Bachelor,1.4,25
F00025,Diane Evans,Finance,Director,Director,Female,5431727,0,4862261,389274,180192,Delhi,3,Master,21.6,47
L00019,Yvonne Burns,Legal,Senior Executive,Senior Executive,Female,1578782,0,1316767,210343,51672,Bengaluru,3,Bachelor,10.0,28
S00060,Joshua Reed,Sales,Senior Executive,Senior Executive,Male,1742334,524984,1031264,131495,54591,Pune,4,Diploma,6.9,25
O00028,Joshua Gibson,Operations,Executive,Executive,Male,786327,0,666548,105064,14715,Mumbai,2,Bachelor,6.7,31
R00027,Chelsea Terry,R&D,Executive,Executive,Female,856829,0,752805,87632,16392,Bengaluru,2,Bachelor,5.5,24
M00018,David Rowe,Marketing,Analyst,Analyst,Male,635117,44989,502190,66735,21203,Mumbai,4,Diploma,0.0,23
M00019,Patrick Thornton,Marketing,Associate Partner,Associate Partner,Male,9846654,1370117,7153582,1118203,204752,Bengaluru,3,Master,27.0,45
M00020,Jasmin Alvarado,Marketing,Assistant Manager,Assistant Manager,Female,1806497,0,1503482,222148,80867,Bengaluru,3,MBA,12.2,34
I00051,Veronica Simpson,IT,Senior Executive,Software Engineer II,Female,1241414,64551,1011495,105490,59878,Bengaluru,4,Bachelor,6.4,26
I00052,Kathryn Lawrence,IT,Senior Executive,Software Engineer II,Female,1057664,0,887007,149621,21036,Kolkata,2,Diploma,8.6,35
C00021,Shelly Alexander,Customer Success,Executive,Executive,Female,743917,0,621968,106969,14980,Delhi,1,Bachelor,4.5,24
C00022,Joyce Bowen,Customer Success,Analyst,Analyst,Female,554759,0,462432,79470,12857,Remote,2,Bachelor,3.6,24
R00028,Mary Moore,R&D,Analyst,Analyst,Female,588263,0,502124,65004,21135,Bengaluru,3,Bachelor,2.2,23
R00029,Tracy Morgan,R&D,Senior Executive,Senior Executive,Female,929091,0,835823,59805,33463,Pune,3,Bachelor,2.7,27
O00029,Marie Christian,Operations,Analyst,Analyst,Female,555962,0,483297,48642,24023,Bengaluru,3,Bachelor,0.0,20
O00030,Shannon James,Operations,Analyst,Analyst,Female,467026,0,389286,68102,9638,Hyderabad,5,Bachelor,1.2,27
C00023,Michelle Malone,Customer Success,Senior Executive,Senior Executive,Female,1000376,0,847495,116041,36840,Kolkata,3,Bachelor,8.1,29
H00020,Andrew Jones,HR,Senior Manager,Senior Manager,Male,3574125,0,3060897,387752,125476,Hyderabad,3,Bachelor,15.8,42
M00021,Thomas Bright,Marketing,Senior Manager,Senior Manager,Male,2912720,0,2463799,327594,121327,Remote,2,Bachelor,18.8,44
C00024,Jessica Garcia,Customer Success,Analyst,Analyst,Female,469967,0,415767,43054,11146,Bengaluru,5,Bachelor,4.8,24
R00030,Shelia Wallace,R&D,Analyst,Analyst,Female,545920,0,487907,37575,20438,Delhi,3,Bachelor,0.0,25
I00053,Steven Williams,IT,Senior Executive,Developer II,Male,1125142,0,946219,147434,31489,Bengaluru,3,Diploma,8.8,33
O00031,Edward Brooks,Operations,Manager,Manager,Male,2824003,257319,2186293,289109,91282,Bengaluru,3,MBA,16.7,41
S00061,Joseph Knight,Sales,Director,Director,Other,6947746,1178385,5108670,397414,263277,Bengaluru,2,PhD,21.1,41
F00026,Christopher Miller,Finance,Manager,Manager,Male,1948928,0,1666883,224689,57356,Other City,2,Bachelor,18.7,43
S00062,Manuel Allen,Sales,Senior Executive,Senior Executive,Male,1774624,559379,997238,166830,51177,Bengaluru,4,Bachelor,7.8,32
O00032,Briana Murray,Operations,Analyst,Analyst,Female,677160,0,573892,91243,12025,Bengaluru,2,Bachelor,0.7,25
F00027,David Smith,Finance,Analyst,Finance Analyst,Male,609721,0,496015,87156,26550,Bengaluru,4,Bachelor,1.5,24
I00054,Steven Byrd,IT,Analyst,Support Analyst,Male,443968,0,389837,44434,9697,Delhi,2,Bachelor,1.2,27
F00028,Jeremy Reed,Finance,Senior Executive,Senior Executive,Male,1158455,16183,1000112,107708,34452,Bengaluru,3,Diploma,2.0,20
S00063,Mark Coleman,Sales,Analyst,Sales Associate,Male,658226,134679,439196,66706,17645,Remote,3,Bachelor,1.3,24
S00064,Ryan Gonzalez,Sales,Assistant Manager,Assistant Manager,Male,2594640,726108,1589051,186563,92918,Mumbai,3,Master,15.0,36
C00025,John Young,Customer Success,Assistant Manager,Assistant Manager,Male,1476350,0,1300108,147980,28262,Remote,2,Bachelor,11.1,33
I00055,Kenneth Haney,IT,Analyst,IT Analyst,Male,482518,0,408213,57102,17203,Mumbai,2,Bachelor,1.7,27
S00065,Vanessa Barrett,Sales,Senior Manager,Senior Manager,Female,4631508,1045553,3031909,408668,145378,Other City,5,Master,18.8,37
F00029,Keith Jennings,Finance,Senior Executive,Senior Executive,Male,1145571,0,934092,159268,52211,Delhi,2,Bachelor,8.2,31
C00026,Anthony Obrien,Customer Success,Senior Manager,Senior Manager,Male,4042580,0,3351274,598498,92808,Mumbai,3,MBA,18.9,39
I00056,Tanner Mitchell,IT,Senior Manager,Senior Manager,Male,3827404,0,3294235,437633,95536,Mumbai,2,Bachelor,18.0,45
H00021,Lawrence Gomez,HR,Analyst,HR Coordinator,Male,532536,0,469285,39219,24032,Hyderabad,1,HighSchool,0.0,20
S00066,Lisa Byrd,Sales,Executive,Executive,Female,740191,203481,465452,58734,12524,Remote,3,Bachelor,1.2,23
S00067,Matthew Massey,Sales,Analyst,Sales Associate,Male,618223,0,528312,72781,17130,Delhi,3,Bachelor,0.3,20
F00030,Stephanie Lucas,Finance,Assistant Manager,Assistant Manager,Female,1288153,0,1120478,143236,24439,Remote,3,Bachelor,8.5,29
F00031,Jeremiah Riley,Finance,Executive,Executive,Male,809178,0,663165,107185,38828,Mumbai,3,Bachelor,8.1,27
H00022,Brandon Phillips,HR,Senior Manager,Senior Manager,Male,4013571,0,3406895,507119,99557,Delhi,3,Bachelor,16.7,42
M00022,Casey Anderson,Marketing,Analyst,Analyst,Female,513657,0,463412,34070,16175,Delhi,2,Bachelor,0.5,21
L00020,Valerie Schmidt,Legal,Senior Executive,Senior Executive,Female,941300,0,784180,135013,22107,Kolkata,3,Bachelor,9.4,30
O00033,Ronald Scott,Operations,Associate Partner,Associate Partner,Male,6548155,0,5709577,539206,299372,Pune,3,MBA,22.0,40
I00057,Karen Drake,IT,Senior Executive,Software Engineer II,Female,861230,0,749722,79938,31570,Remote,4,Bachelor,9.7,34
C00027,George Wilson,Customer Success,Analyst,Analyst,Male,543777,0,465783,61745,16249,Hyderabad,4,Bachelor,0.0,24
I00058,Mr. Vincent Dalton,IT,Senior Executive,Developer II,Male,1194842,0,1068274,95384,31184,Bengaluru,3,Bachelor,7.1,27
O00034,Veronica Coffey,Operations,Analyst,Analyst,Female,584386,0,506885,49478,28023,Hyderabad,4,Bachelor,0.0,22
S00068,Holly Gibbs,Sales,Analyst,Sales Associate,Female,505508,0,430076,62702,12730,Delhi,3,Bachelor,0.9,20
S00069,Kimberly Gibson,Sales,Executive,Executive,Female,567982,0,495507,59341,13134,Remote,3,Diploma,2.9,22
L00021,Megan Richards,Legal,Analyst,Analyst,Other,617873,0,530742,75777,11354,Mumbai,4,Bachelor,1.7,21
C00028,Todd Rodriguez,Customer Success,Assistant Manager,Assistant Manager,Male,1791899,0,1538617,164144,89138,Mumbai,3,Bachelor,11.6,36
M00023,Alexander Henson,Marketing,Executive,Executive,Male,730543,60640,572754,74595,22554,Mumbai,4,Diploma,5.2,31
O00035,Thomas Walker,Operations,Assistant Manager,Assistant Manager,Male,1871742,0,1543583,248275,79884,Hyderabad,2,Bachelor,10.9,36
S00070,Samantha Blankenship,Sales,Analyst,Sales Associate,Female,541789,0,485192,37583,19014,Hyderabad,2,Bachelor,0.0,22
S00071,Jason Taylor,Sales,Analyst,Sales Associate,Male,655850,0,549475,92837,13538,Bengaluru,4,Diploma,1.1,22
I00059,Eric Vasquez,IT,Analyst,IT Analyst,Male,575615,0,500378,61966,13271,Mumbai,3,Bachelor,2.4,21
F00032,Stephen Taylor,Finance,Analyst,Finance Analyst,Male,585394,0,496813,77293,11288,Hyderabad,3,Bachelor,5.5,25
M00024,Michael Paul,Marketing,Executive,Executive,Male,1016961,0,840231,136806,39924,Bengaluru,3,Bachelor,3.8,25
H00023,Jason Newton,HR,Senior Executive,Senior Executive,Male,949324,0,827579,95852,25893,Mumbai,2,Bachelor,6.0,32
I00060,Jennifer Garcia,IT,Associate Partner,Associate Partner,Female,6029223,0,5211847,555647,261729,Remote,3,PhD,25.3,47
L00022,Jennifer Lynn,Legal,Executive,Executive,Female,717197,0,620018,60348,36831,Bengaluru,3,Bachelor,4.9,26
M00025,Jacqueline Ramos,Marketing,Analyst,Analyst,Female,500102,38267,399230,51619,10986,Remote,2,Bachelor,0.0,21
F00033,Scott Garcia,Finance,Analyst,Finance Analyst,Male,491233,33044,379393,61041,17755,Remote,2,Diploma,2.6,28
F00034,Kimberly Levine,Finance,Manager,Manager,Other,2677418,0,2389831,171070,116517,Bengaluru,4,Bachelor,16.8,40
O00036,James Lopez,Operations,Senior Executive,Senior Executive,Male,1092253,0,955937,82191,54125,Mumbai,3,HighSchool,5.5,26
I00061,Ryan Gibson,IT,Assistant Manager,Assistant Manager,Male,1592771,0,1386241,163521,43009,Mumbai,4,Master,16.2,38
I00062,Maria Harper,IT,Analyst,IT Analyst,Female,480931,0,395796,65062,20073,Other City,3,Diploma,0.0,20
M00026,Rachel Sanchez,Marketing,Analyst,Analyst,Female,601330,75079,447365,58823,20063,Pune,3,Bachelor,2.4,27
S00072,Kristy Jones,Sales,Analyst,Sales Associate,Female,903432,128327,627751,111898,35456,Bengaluru,2,Bachelor,0.0,27
S00073,Christine Robinson,Sales,Manager,Sales Manager,Female,3749212,999374,2417646,233690,98502,Bengaluru,4,MBA,18.2,45
S00074,Gary Hernandez,Sales,Analyst,Sales Associate,Male,527140,0,433442,67996,25702,Pune,3,Bachelor,0.0,22
S00075,Aaron Garrison,Sales,Senior Executive,Senior Executive,Male,1389808,0,1152695,197665,39448,Bengaluru,3,Bachelor,11.4,37
R00031,Carlos King,R&D,Executive,Executive,Male,768049,0,667937,80801,19311,Mumbai,3,Bachelor,5.5,28
M00027,Mary Johnson,Marketing,Senior Executive,Senior Executive,Female,1117583,0,930901,153825,32857,Bengaluru,2,Bachelor,2.9,25
O00037,Richard Young,Operations,Analyst,Analyst,Male,521947,0,453162,48064,20721,Hyderabad,3,Bachelor,0.0,23
S00076,Carrie Williams,Sales,Senior Executive,Senior Executive,Female,1504410,346537,957224,163087,37562,Hyderabad,4,Bachelor,7.1,33
O00038,Kelly Reese,Operations,Analyst,Analyst,Female,528703,0,454460,50250,23993,Remote,3,Diploma,0.0,20
O00039,Paula Palmer,Operations,Associate Partner,Associate Partner,Female,7536496,0,6802446,513707,220343,Bengaluru,2,Master,24.0,42
S00077,Kathy Dougherty,Sales,Analyst,Sales Associate,Female,534603,19941,449053,43462,22147,Bengaluru,4,Bachelor,2.4,26
O00040,Rachel Camacho,Operations,Analyst,Analyst,Female,588777,0,517773,46321,24683,Bengaluru,3,Bachelor,2.0,26
O00041,Jimmy Maynard,Operations,Executive,Executive,Male,719117,0,607915,77317,33885,Mumbai,2,Bachelor,4.0,22
F00035,Karen Morales,Finance,Manager,Manager,Female,2663264,6923,2335542,206641,114158,Delhi,3,Bachelor,15.1,41
H00024,John Browning,HR,Analyst,HR Coordinator,Male,601459,0,516399,72864,12196,Delhi,3,Bachelor,1.1,22
S00078,Bobby Franklin,Sales,Executive,Executive,Male,930532,280273,558078,80458,11723,Pune,2,Bachelor,8.5,34
O00042,Denise Schultz,Operations,Analyst,Analyst,Female,443305,0,382916,40348,20041,Delhi,3,HighSchool,0.9,23
H00025,Erika Vang,HR,Analyst,HR Coordinator,Female,431022,0,385217,35948,9857,Pune,3,Bachelor,0.0,25
O00043,Jody Jacobs,Operations,Senior Executive,Senior Executive,Female,1014347,0,840737,146577,27033,Other City,3,HighSchool,10.2,29
R00032,Michael Farrell,R&D,Analyst,Analyst,Male,444579,0,393116,41533,9930,Delhi,3,Bachelor,4.7,27
H00026,Randy Le,HR,Senior Executive,Senior Executive,Male,908072,0,778765,94385,34922,Remote,2,Bachelor,7.8,30
S00079,Jocelyn Perez,Sales,Assistant Manager,Assistant Manager,Female,2002928,189952,1598409,154320,60247,Mumbai,3,Master,7.7,32
S00080,Jody Perry,Sales,Manager,Sales Manager,Female,3490983,1096345,2117572,179156,97910,Pune,3,Bachelor,16.0,38
H00027,Jessica Ortega,HR,Analyst,HR Coordinator,Female,528917,0,463799,53684,11434,Bengaluru,3,Bachelor,1.9,23
S00081,Brittany Leblanc,Sales,Executive,Executive,Female,711988,0,624952,64704,22332,Remote,1,Bachelor,5.3,30
F00036,Ronald Davis,Finance,Senior Manager,Senior Manager,Male,4546925,516379,3333732,538255,158559,Mumbai,2,MBA,19.6,38
L00023,Nancy Cain,Legal,Assistant Manager,Assistant Manager,Female,1512445,0,1322458,153381,36606,Mumbai,3,Master,12.3,32
F00037,Laurie Hoffman,Finance,Analyst,Finance Analyst,Female,491832,24928,415351,41676,9877,Bengaluru,3,Diploma,0.0,20
O00044,Bryan Gomez,Operations,Executive,Executive,Male,732669,0,626683,77568,28418,Delhi,3,Diploma,8.1,28
H00028,Nicole Parrish,HR,Senior Manager,Senior Manager,Female,3191780,0,2900144,232829,58807,Remote,3,Master,23.5,49
O00045,Warren Burke,Operations,Executive,Executive,Male,907822,0,773767,103948,30107,Bengaluru,3,Bachelor,6.0,30
F00038,Kenneth Lewis,Finance,Manager,Manager,Male,3032010,232376,2328832,390316,80486,Mumbai,2,Bachelor,11.8,35
L00024,Danny Rodriguez,Legal,Executive,Executive,Male,595644,0,506565,69160,19919,Hyderabad,4,Bachelor,3.9,25
O00046,Holly Farmer,Operations,Analyst,Analyst,Female,502819,0,430952,50737,21130,Remote,3,Bachelor,2.9,26
L00025,Robert Bruce,Legal,Analyst,Analyst,Male,649871,0,560668,66630,22573,Kolkata,2,Diploma,5.7,25
R00033,Dr. Lisa Day,R&D,Analyst,Analyst,Female,401094,0,354156,33673,13265,Delhi,2,Bachelor,0.5,20
S00082,Timothy Gallegos,Sales,Analyst,Sales Associate,Male,643995,135995,420166,69969,17865,Pune,2,Diploma,3.6,25
S00083,Catherine Park,Sales,Manager,Sales Manager,Female,3465184,654769,2295417,397401,117597,Mumbai,2,Bachelor,15.0,34
S00084,Gerald Smith,Sales,Senior Executive,Senior Executive,Male,1082428,87062,891637,81867,21862,Pune,5,Bachelor,7.1,30
S00085,Keith Morales,Sales,Assistant Manager,Assistant Manager,Male,1744669,187898,1302305,197561,56905,Hyderabad,3,Bachelor,12.1,31
S00086,Madeline Johnson,Sales,Senior Executive,Senior Executive,Female,1193267,70848,1019077,72805,30537,Delhi,3,Bachelor,5.7,29
M00028,Cindy Barnes,Marketing,Executive,Executive,Female,639621,0,529622,80520,29479,Kolkata,2,Diploma,3.1,30
S00087,Jacob Griffith,Sales,Analyst,Sales Associate,Male,896298,287771,547574,43253,17700,Bengaluru,3,Bachelor,0.0,20
I00063,Keith Miller,IT,Senior Manager,Senior Manager,Male,3619528,0,2977232,510197,132099,Hyderabad,2,Bachelor,20.2,40
R00034,Christopher Williamson,R&D,Executive,Executive,Male,640328,0,532322,87336,20670,Pune,3,Bachelor,6.1,30
S00088,Denise Stanley,Sales,Executive,Executive,Female,836345,0,692678,117810,25857,Bengaluru,2,HighSchool,0.0,20
C00029,Jeremy Nelson,Customer Success,Associate Partner,Associate Partner,Male,7023242,486097,5658615,703311,175219,Remote,2,MBA,22.0,40
I00064,Brian Jordan,IT,Executive,Developer I,Male,610307,21358,489571,76040,23338,Delhi,4,Bachelor,5.7,25
S00089,Meghan Tucker,Sales,Manager,Sales Manager,Female,2323903,128915,1941042,139692,114254,Pune,5,MBA,15.5,38
M00029,Andrew Foster,Marketing,Manager,Manager,Male,3125467,0,2555871,421300,148296,Bengaluru,3,Bachelor,15.0,33
H00029,Adam Turner,HR,Analyst,HR Coordinator,Male,440884,0,400450,30364,10070,Pune,3,Bachelor,0.0,21
R00035,Breanna Scott,R&D,Analyst,Analyst,Female,531195,31741,438487,44744,16223,Remote,4,Diploma,2.2,22
M00030,Aimee Burgess,Marketing,Director,Director,Female,5549675,0,4595007,792995,161673,Mumbai,2,MBA,20.9,47
